ID,BUYER_FLAG
53389,0
53390,0
53391,0
53392,0
53393,0
53394,0
53395,0
53396,0
53397,0
53398,0
53399,0
53400,0
53401,0
53402,0
53403,0
53404,0
53405,0
53406,0
53407,0
53408,0
53409,1
53410,0
53411,1
53412,1
53413,0
53414,0
53415,0
53416,0
53417,0
53418,0
53419,0
53420,0
53421,0
53422,0
53423,0
53424,0
53425,0
53426,1
53427,0
53428,0
53429,0
53430,0
53431,0
53432,0
53433,1
53434,0
53435,0
53436,0
53437,0
53438,0
53439,0
53440,0
53441,0
53442,0
53443,0
53444,0
53445,0
53446,0
53447,0
53448,0
53449,0
53450,0
53451,0
53452,0
53453,0
53454,0
53455,0
53456,0
53457,0
53458,0
53459,0
53460,0
53461,0
53462,0
53463,0
53464,0
53465,0
53466,1
53467,0
53468,0
53469,0
53470,0
53471,1
53472,0
53473,0
53474,1
53475,0
53476,0
53477,0
53478,0
53479,0
53480,0
53481,0
53482,0
53483,0
53484,0
53485,0
53486,0
53487,0
53488,0
53489,0
53490,0
53491,0
53492,0
53493,0
53494,0
53495,1
53496,0
53497,0
53498,1
53499,0
53500,0
53501,0
53502,0
53503,0
53504,1
53505,0
53506,1
53507,0
53508,0
53509,0
53510,0
53511,0
53512,0
53513,0
53514,0
53515,0
53516,0
53517,0
53518,1
53519,1
53520,0
53521,0
53522,0
53523,0
53524,0
53525,0
53526,0
53527,0
53528,0
53529,0
53530,1
53531,0
53532,0
53533,0
53534,0
53535,0
53536,0
53537,0
53538,0
53539,1
53540,0
53541,0
53542,0
53543,0
53544,0
53545,0
53546,0
53547,0
53548,0
53549,0
53550,0
53551,0
53552,0
53553,0
53554,0
53555,0
53556,0
53557,0
53558,0
53559,1
53560,0
53561,0
53562,0
53563,0
53564,0
53565,0
53566,0
53567,0
53568,1
53569,0
53570,0
53571,0
53572,0
53573,0
53574,0
53575,0
53576,0
53577,0
53578,0
53579,0
53580,0
53581,0
53582,0
53583,1
53584,0
53585,0
53586,0
53587,0
53588,0
53589,0
53590,0
53591,0
53592,0
53593,0
53594,0
53595,0
53596,0
53597,0
53598,0
53599,1
53600,0
53601,0
53602,0
53603,0
53604,0
53605,0
53606,0
53607,0
53608,0
53609,0
53610,0
53611,0
53612,0
53613,0
53614,0
53615,1
53616,0
53617,0
53618,0
53619,0
53620,0
53621,0
53622,1
53623,0
53624,0
53625,0
53626,0
53627,1
53628,0
53629,0
53630,1
53631,0
53632,0
53633,0
53634,0
53635,0
53636,0
53637,0
53638,0
53639,1
53640,1
53641,0
53642,0
53643,0
53644,0
53645,0
53646,0
53647,0
53648,0
53649,0
53650,0
53651,0
53652,0
53653,0
53654,0
53655,0
53656,0
53657,0
53658,0
53659,0
53660,0
53661,0
53662,0
53663,0
53664,0
53665,1
53666,0
53667,0
53668,0
53669,0
53670,0
53671,0
53672,0
53673,1
53674,0
53675,0
53676,0
53677,0
53678,1
53679,1
53680,0
53681,0
53682,0
53683,1
53684,0
53685,0
53686,0
53687,0
53688,0
53689,0
53690,0
53691,0
53692,0
53693,0
53694,0
53695,0
53696,0
53697,0
53698,0
53699,0
53700,1
53701,0
53702,0
53703,0
53704,0
53705,0
53706,0
53707,0
53708,0
53709,0
53710,0
53711,0
53712,0
53713,0
53714,0
53715,1
53716,0
53717,0
53718,0
53719,0
53720,0
53721,0
53722,0
53723,0
53724,0
53725,0
53726,0
53727,0
53728,1
53729,1
53730,0
53731,0
53732,0
53733,0
53734,0
53735,0
53736,0
53737,0
53738,0
53739,0
53740,0
53741,1
53742,0
53743,0
53744,0
53745,0
53746,0
53747,0
53748,0
53749,0
53750,1
53751,0
53752,0
53753,0
53754,0
53755,0
53756,0
53757,0
53758,0
53759,1
53760,0
53761,0
53762,0
53763,0
53764,0
53765,0
53766,0
53767,0
53768,1
53769,0
53770,0
53771,0
53772,0
53773,0
53774,0
53775,0
53776,0
53777,0
53778,0
53779,1
53780,0
53781,0
53782,0
53783,0
53784,0
53785,0
53786,0
53787,1
53788,0
53789,0
53790,0
53791,0
53792,0
53793,0
53794,0
53795,0
53796,0
53797,0
53798,1
53799,0
53800,0
53801,0
53802,0
53803,0
53804,0
53805,0
53806,0
53807,0
53808,1
53809,0
53810,0
53811,0
53812,0
53813,0
53814,0
53815,0
53816,0
53817,0
53818,0
53819,0
53820,1
53821,0
53822,0
53823,0
53824,0
53825,1
53826,0
53827,0
53828,0
53829,0
53830,0
53831,0
53832,0
53833,0
53834,0
53835,0
53836,0
53837,0
53838,0
53839,0
53840,0
53841,0
53842,0
53843,0
53844,0
53845,0
53846,0
53847,0
53848,0
53849,0
53850,0
53851,0
53852,0
53853,0
53854,0
53855,0
53856,0
53857,0
53858,0
53859,0
53860,0
53861,0
53862,0
53863,0
53864,0
53865,0
53866,0
53867,0
53868,0
53869,0
53870,0
53871,0
53872,1
53873,0
53874,0
53875,0
53876,0
53877,0
53878,0
53879,0
53880,0
53881,0
53882,1
53883,0
53884,0
53885,0
53886,0
53887,1
53888,0
53889,0
53890,0
53891,0
53892,0
53893,0
53894,0
53895,0
53896,0
53897,0
53898,0
53899,0
53900,1
53901,0
53902,0
53903,0
53904,1
53905,1
53906,0
53907,0
53908,0
53909,0
53910,0
53911,0
53912,0
53913,0
53914,1
53915,1
53916,1
53917,0
53918,0
53919,1
53920,0
53921,0
53922,0
53923,0
53924,0
53925,0
53926,0
53927,1
53928,0
53929,0
53930,1
53931,0
53932,1
53933,0
53934,0
53935,0
53936,0
53937,0
53938,0
53939,0
53940,0
53941,0
53942,0
53943,0
53944,0
53945,0
53946,0
53947,0
53948,0
53949,0
53950,0
53951,0
53952,0
53953,0
53954,1
53955,0
53956,0
53957,0
53958,0
53959,0
53960,0
53961,0
53962,0
53963,0
53964,0
53965,0
53966,0
53967,1
53968,0
53969,0
53970,1
53971,0
53972,0
53973,0
53974,0
53975,0
53976,1
53977,0
53978,0
53979,0
53980,0
53981,0
53982,0
53983,0
53984,0
53985,1
53986,0
53987,0
53988,1
53989,0
53990,1
53991,0
53992,0
53993,0
53994,0
53995,0
53996,0
53997,1
53998,0
53999,0
54000,0
54001,0
54002,0
54003,0
54004,0
54005,0
54006,0
54007,0
54008,0
54009,0
54010,0
54011,0
54012,0
54013,0
54014,0
54015,0
54016,0
54017,0
54018,0
54019,0
54020,1
54021,0
54022,1
54023,0
54024,1
54025,0
54026,0
54027,0
54028,1
54029,0
54030,0
54031,0
54032,0
54033,1
54034,0
54035,0
54036,0
54037,0
54038,0
54039,1
54040,0
54041,0
54042,1
54043,0
54044,0
54045,0
54046,1
54047,0
54048,0
54049,0
54050,0
54051,0
54052,0
54053,0
54054,0
54055,0
54056,0
54057,0
54058,0
54059,0
54060,1
54061,0
54062,1
54063,1
54064,0
54065,0
54066,0
54067,0
54068,0
54069,1
54070,0
54071,0
54072,0
54073,1
54074,0
54075,0
54076,0
54077,0
54078,0
54079,0
54080,0
54081,0
54082,0
54083,1
54084,0
54085,0
54086,0
54087,0
54088,0
54089,0
54090,0
54091,0
54092,0
54093,0
54094,0
54095,0
54096,0
54097,0
54098,0
54099,0
54100,0
54101,0
54102,0
54103,0
54104,0
54105,0
54106,0
54107,0
54108,0
54109,0
54110,0
54111,0
54112,0
54113,0
54114,0
54115,0
54116,0
54117,0
54118,0
54119,0
54120,0
54121,0
54122,0
54123,1
54124,0
54125,0
54126,0
54127,0
54128,0
54129,0
54130,1
54131,0
54132,0
54133,0
54134,0
54135,0
54136,0
54137,1
54138,0
54139,0
54140,0
54141,0
54142,0
54143,1
54144,0
54145,0
54146,1
54147,1
54148,0
54149,0
54150,0
54151,0
54152,0
54153,0
54154,0
54155,0
54156,0
54157,0
54158,0
54159,0
54160,0
54161,0
54162,0
54163,0
54164,0
54165,0
54166,0
54167,1
54168,0
54169,0
54170,0
54171,0
54172,1
54173,0
54174,0
54175,0
54176,0
54177,1
54178,0
54179,0
54180,0
54181,0
54182,0
54183,0
54184,0
54185,0
54186,1
54187,0
54188,0
54189,0
54190,1
54191,0
54192,1
54193,0
54194,0
54195,0
54196,0
54197,0
54198,0
54199,0
54200,0
54201,0
54202,1
54203,0
54204,0
54205,0
54206,0
54207,0
54208,0
54209,0
54210,0
54211,0
54212,0
54213,0
54214,0
54215,0
54216,0
54217,1
54218,0
54219,0
54220,0
54221,1
54222,0
54223,1
54224,0
54225,0
54226,0
54227,0
54228,0
54229,0
54230,0
54231,0
54232,1
54233,0
54234,0
54235,0
54236,0
54237,0
54238,0
54239,0
54240,1
54241,0
54242,1
54243,0
54244,0
54245,0
54246,0
54247,0
54248,0
54249,0
54250,0
54251,0
54252,0
54253,0
54254,0
54255,0
54256,0
54257,0
54258,0
54259,0
54260,0
54261,0
54262,0
54263,0
54264,0
54265,0
54266,0
54267,0
54268,1
54269,0
54270,0
54271,0
54272,0
54273,0
54274,0
54275,0
54276,0
54277,0
54278,0
54279,0
54280,0
54281,0
54282,0
54283,1
54284,0
54285,0
54286,0
54287,0
54288,0
54289,0
54290,1
54291,0
54292,0
54293,0
54294,0
54295,0
54296,0
54297,1
54298,0
54299,1
54300,0
54301,0
54302,0
54303,0
54304,0
54305,1
54306,1
54307,0
54308,0
54309,0
54310,0
54311,0
54312,0
54313,0
54314,0
54315,1
54316,0
54317,0
54318,0
54319,0
54320,0
54321,0
54322,0
54323,1
54324,0
54325,0
54326,0
54327,0
54328,0
54329,0
54330,0
54331,0
54332,0
54333,0
54334,1
54335,1
54336,0
54337,0
54338,1
54339,0
54340,0
54341,0
54342,0
54343,0
54344,0
54345,1
54346,0
54347,0
54348,0
54349,1
54350,0
54351,0
54352,0
54353,0
54354,0
54355,1
54356,0
54357,0
54358,1
54359,0
54360,0
54361,0
54362,0
54363,0
54364,0
54365,1
54366,0
54367,0
54368,0
54369,0
54370,1
54371,0
54372,0
54373,1
54374,0
54375,0
54376,0
54377,0
54378,0
54379,0
54380,0
54381,0
54382,0
54383,0
54384,1
54385,1
54386,0
54387,0
54388,0
54389,0
54390,1
54391,0
54392,0
54393,0
54394,0
54395,0
54396,0
54397,0
54398,0
54399,0
54400,0
54401,0
54402,0
54403,0
54404,0
54405,0
54406,0
54407,0
54408,0
54409,0
54410,0
54411,1
54412,0
54413,1
54414,0
54415,0
54416,0
54417,0
54418,0
54419,0
54420,0
54421,0
54422,0
54423,1
54424,0
54425,0
54426,0
54427,0
54428,0
54429,0
54430,0
54431,0
54432,0
54433,0
54434,0
54435,0
54436,0
54437,1
54438,0
54439,1
54440,0
54441,1
54442,0
54443,0
54444,0
54445,0
54446,0
54447,0
54448,0
54449,0
54450,1
54451,0
54452,0
54453,0
54454,0
54455,0
54456,1
54457,0
54458,0
54459,0
54460,0
54461,0
54462,0
54463,0
54464,0
54465,0
54466,0
54467,0
54468,1
54469,0
54470,0
54471,0
54472,0
54473,0
54474,0
54475,0
54476,0
54477,0
54478,0
54479,0
54480,0
54481,1
54482,0
54483,0
54484,1
54485,0
54486,0
54487,0
54488,1
54489,0
54490,0
54491,0
54492,0
54493,1
54494,1
54495,0
54496,0
54497,0
54498,1
54499,0
54500,0
54501,0
54502,0
54503,0
54504,0
54505,0
54506,0
54507,0
54508,0
54509,0
54510,0
54511,0
54512,0
54513,0
54514,0
54515,0
54516,0
54517,0
54518,1
54519,0
54520,1
54521,0
54522,1
54523,1
54524,0
54525,0
54526,0
54527,0
54528,0
54529,0
54530,0
54531,1
54532,0
54533,0
54534,0
54535,0
54536,0
54537,0
54538,0
54539,0
54540,0
54541,0
54542,0
54543,0
54544,0
54545,0
54546,0
54547,1
54548,0
54549,0
54550,0
54551,0
54552,0
54553,1
54554,0
54555,0
54556,0
54557,1
54558,0
54559,0
54560,0
54561,0
54562,0
54563,0
54564,0
54565,0
54566,0
54567,0
54568,1
54569,0
54570,0
54571,0
54572,0
54573,0
54574,0
54575,0
54576,0
54577,0
54578,0
54579,0
54580,0
54581,0
54582,0
54583,0
54584,0
54585,1
54586,0
54587,0
54588,0
54589,0
54590,0
54591,0
54592,0
54593,0
54594,0
54595,0
54596,0
54597,0
54598,0
54599,1
54600,0
54601,0
54602,0
54603,0
54604,0
54605,0
54606,0
54607,0
54608,0
54609,0
54610,0
54611,0
54612,0
54613,0
54614,0
54615,0
54616,0
54617,0
54618,0
54619,0
54620,0
54621,0
54622,1
54623,1
54624,0
54625,0
54626,0
54627,0
54628,0
54629,0
54630,0
54631,0
54632,0
54633,0
54634,1
54635,0
54636,1
54637,0
54638,0
54639,0
54640,0
54641,0
54642,0
54643,0
54644,0
54645,0
54646,0
54647,0
54648,0
54649,0
54650,0
54651,0
54652,0
54653,0
54654,0
54655,0
54656,0
54657,1
54658,0
54659,1
54660,0
54661,0
54662,1
54663,0
54664,0
54665,0
54666,0
54667,0
54668,0
54669,1
54670,0
54671,0
54672,0
54673,0
54674,0
54675,0
54676,0
54677,0
54678,0
54679,0
54680,0
54681,0
54682,0
54683,0
54684,0
54685,1
54686,0
54687,0
54688,0
54689,0
54690,0
54691,0
54692,0
54693,0
54694,1
54695,0
54696,0
54697,0
54698,0
54699,0
54700,0
54701,0
54702,0
54703,0
54704,0
54705,0
54706,0
54707,0
54708,0
54709,0
54710,0
54711,0
54712,0
54713,0
54714,0
54715,0
54716,1
54717,0
54718,0
54719,0
54720,1
54721,0
54722,0
54723,0
54724,0
54725,0
54726,0
54727,0
54728,0
54729,0
54730,0
54731,0
54732,1
54733,1
54734,0
54735,0
54736,0
54737,1
54738,0
54739,0
54740,0
54741,0
54742,0
54743,0
54744,0
54745,0
54746,0
54747,0
54748,0
54749,0
54750,0
54751,0
54752,0
54753,0
54754,1
54755,0
54756,0
54757,0
54758,0
54759,0
54760,0
54761,0
54762,1
54763,0
54764,0
54765,0
54766,0
54767,0
54768,0
54769,0
54770,0
54771,1
54772,0
54773,0
54774,0
54775,0
54776,0
54777,0
54778,1
54779,1
54780,1
54781,0
54782,0
54783,0
54784,0
54785,0
54786,0
54787,1
54788,1
54789,0
54790,0
54791,0
54792,0
54793,0
54794,0
54795,0
54796,0
54797,0
54798,0
54799,0
54800,0
54801,0
54802,0
54803,0
54804,0
54805,0
54806,1
54807,0
54808,0
54809,0
54810,0
54811,0
54812,0
54813,0
54814,0
54815,0
54816,0
54817,0
54818,0
54819,0
54820,0
54821,0
54822,0
54823,0
54824,0
54825,0
54826,0
54827,0
54828,0
54829,0
54830,0
54831,0
54832,0
54833,0
54834,1
54835,1
54836,0
54837,0
54838,0
54839,0
54840,0
54841,1
54842,0
54843,0
54844,0
54845,0
54846,0
54847,0
54848,0
54849,0
54850,0
54851,0
54852,1
54853,0
54854,0
54855,0
54856,0
54857,0
54858,0
54859,0
54860,1
54861,0
54862,0
54863,0
54864,0
54865,1
54866,1
54867,0
54868,0
54869,0
54870,0
54871,0
54872,0
54873,0
54874,0
54875,0
54876,0
54877,0
54878,0
54879,0
54880,0
54881,0
54882,0
54883,0
54884,0
54885,0
54886,0
54887,0
54888,0
54889,0
54890,0
54891,0
54892,0
54893,0
54894,0
54895,0
54896,1
54897,0
54898,1
54899,1
54900,0
54901,0
54902,0
54903,0
54904,0
54905,0
54906,0
54907,0
54908,0
54909,0
54910,0
54911,0
54912,0
54913,0
54914,0
54915,0
54916,0
54917,0
54918,0
54919,0
54920,0
54921,0
54922,0
54923,0
54924,0
54925,0
54926,0
54927,0
54928,0
54929,0
54930,0
54931,0
54932,0
54933,0
54934,1
54935,1
54936,0
54937,0
54938,0
54939,0
54940,0
54941,1
54942,0
54943,0
54944,0
54945,0
54946,0
54947,0
54948,0
54949,0
54950,0
54951,0
54952,0
54953,1
54954,0
54955,0
54956,0
54957,0
54958,0
54959,0
54960,0
54961,0
54962,0
54963,0
54964,0
54965,0
54966,0
54967,1
54968,0
54969,0
54970,1
54971,0
54972,1
54973,0
54974,0
54975,0
54976,1
54977,0
54978,0
54979,0
54980,0
54981,0
54982,0
54983,1
54984,0
54985,0
54986,0
54987,0
54988,1
54989,0
54990,0
54991,0
54992,1
54993,1
54994,0
54995,0
54996,0
54997,0
54998,0
54999,1
55000,0
55001,0
55002,0
55003,0
55004,0
55005,1
55006,0
55007,0
55008,1
55009,0
55010,0
55011,0
55012,0
55013,0
55014,0
55015,0
55016,0
55017,0
55018,0
55019,0
55020,0
55021,1
55022,0
55023,0
55024,0
55025,0
55026,0
55027,0
55028,0
55029,0
55030,1
55031,0
55032,0
55033,0
55034,0
55035,0
55036,0
55037,0
55038,1
55039,0
55040,0
55041,0
55042,0
55043,0
55044,0
55045,0
55046,0
55047,0
55048,0
55049,0
55050,0
55051,0
55052,0
55053,0
55054,0
55055,0
55056,0
55057,0
55058,0
55059,0
55060,0
55061,0
55062,0
55063,0
55064,0
55065,0
55066,0
55067,0
55068,0
55069,0
55070,0
55071,0
55072,1
55073,0
55074,0
55075,0
55076,0
55077,0
55078,0
55079,0
55080,0
55081,0
55082,0
55083,0
55084,0
55085,0
55086,0
55087,1
55088,0
55089,0
55090,0
55091,0
55092,0
55093,1
55094,0
55095,0
55096,0
55097,0
55098,1
55099,0
55100,0
55101,0
55102,0
55103,0
55104,0
55105,0
55106,0
55107,1
55108,0
55109,0
55110,1
55111,0
55112,0
55113,0
55114,0
55115,0
55116,0
55117,1
55118,0
55119,0
55120,1
55121,0
55122,0
55123,0
55124,0
55125,0
55126,1
55127,0
55128,0
55129,0
55130,0
55131,0
55132,0
55133,0
55134,1
55135,0
55136,0
55137,0
55138,1
55139,0
55140,0
55141,0
55142,0
55143,0
55144,0
55145,0
55146,0
55147,0
55148,1
55149,0
55150,0
55151,0
55152,0
55153,1
55154,0
55155,0
55156,0
55157,0
55158,0
55159,0
55160,0
55161,0
55162,0
55163,0
55164,0
55165,0
55166,0
55167,0
55168,0
55169,0
55170,0
55171,1
55172,0
55173,0
55174,0
55175,0
55176,0
55177,0
55178,0
55179,0
55180,1
55181,0
55182,1
55183,0
55184,0
55185,0
55186,0
55187,0
55188,0
55189,0
55190,0
55191,0
55192,0
55193,0
55194,0
55195,0
55196,0
55197,0
55198,0
55199,0
55200,0
55201,0
55202,0
55203,0
55204,0
55205,0
55206,0
55207,1
55208,0
55209,0
55210,0
55211,0
55212,0
55213,0
55214,0
55215,0
55216,0
55217,0
55218,0
55219,0
55220,0
55221,0
55222,1
55223,1
55224,0
55225,1
55226,0
55227,0
55228,0
55229,0
55230,0
55231,1
55232,0
55233,0
55234,0
55235,0
55236,1
55237,0
55238,0
55239,0
55240,1
55241,0
55242,0
55243,1
55244,0
55245,0
55246,0
55247,1
55248,0
55249,0
55250,0
55251,0
55252,0
55253,0
55254,0
55255,1
55256,0
55257,0
55258,0
55259,0
55260,0
55261,0
55262,0
55263,0
55264,0
55265,0
55266,1
55267,0
55268,0
55269,0
55270,0
55271,0
55272,1
55273,0
55274,0
55275,0
55276,0
55277,0
55278,0
55279,0
55280,0
55281,1
55282,0
55283,0
55284,1
55285,0
55286,0
55287,1
55288,0
55289,0
55290,1
55291,0
55292,0
55293,0
55294,0
55295,0
55296,0
55297,0
55298,0
55299,0
55300,0
55301,0
55302,0
55303,0
55304,0
55305,0
55306,1
55307,0
55308,0
55309,0
55310,0
55311,0
55312,0
55313,0
55314,0
55315,0
55316,1
55317,0
55318,0
55319,0
55320,0
55321,0
55322,0
55323,0
55324,0
55325,0
55326,1
55327,0
55328,1
55329,0
55330,0
55331,0
55332,0
55333,1
55334,0
55335,0
55336,0
55337,0
55338,0
55339,1
55340,0
55341,0
55342,0
55343,1
55344,0
55345,0
55346,0
55347,0
55348,0
55349,0
55350,0
55351,1
55352,1
55353,0
55354,0
55355,1
55356,0
55357,0
55358,0
55359,0
55360,0
55361,0
55362,0
55363,0
55364,1
55365,0
55366,0
55367,0
55368,0
55369,0
55370,1
55371,0
55372,0
55373,0
55374,0
55375,0
55376,0
55377,1
55378,0
55379,0
55380,0
55381,0
55382,0
55383,0
55384,0
55385,0
55386,1
55387,0
55388,0
55389,0
55390,0
55391,0
55392,0
55393,0
55394,0
55395,0
55396,0
55397,0
55398,0
55399,1
55400,0
55401,0
55402,0
55403,0
55404,0
55405,0
55406,0
55407,1
55408,1
55409,0
55410,0
55411,0
55412,0
55413,0
55414,0
55415,0
55416,0
55417,0
55418,0
55419,0
55420,0
55421,1
55422,0
55423,0
55424,1
55425,0
55426,0
55427,0
55428,0
55429,0
55430,0
55431,0
55432,0
55433,0
55434,0
55435,0
55436,0
55437,1
55438,0
55439,1
55440,0
55441,0
55442,1
55443,0
55444,0
55445,0
55446,0
55447,0
55448,0
55449,0
55450,1
55451,0
55452,0
55453,0
55454,0
55455,1
55456,0
55457,0
55458,0
55459,0
55460,0
55461,0
55462,0
55463,1
55464,1
55465,0
55466,0
55467,0
55468,0
55469,1
55470,0
55471,0
55472,0
55473,0
55474,0
55475,0
55476,0
55477,0
55478,0
55479,0
55480,0
55481,0
55482,0
55483,0
55484,0
55485,0
55486,0
55487,0
55488,0
55489,0
55490,0
55491,0
55492,0
55493,0
55494,0
55495,0
55496,0
55497,0
55498,0
55499,0
55500,1
55501,0
55502,0
55503,1
55504,1
55505,1
55506,0
55507,0
55508,0
55509,0
55510,0
55511,0
55512,0
55513,0
55514,0
55515,0
55516,0
55517,0
55518,0
55519,0
55520,0
55521,0
55522,0
55523,0
55524,0
55525,0
55526,1
55527,0
55528,0
55529,0
55530,0
55531,0
55532,0
55533,0
55534,0
55535,0
55536,0
55537,0
55538,1
55539,1
55540,0
55541,0
55542,0
55543,0
55544,0
55545,0
55546,0
55547,0
55548,0
55549,0
55550,0
55551,0
55552,0
55553,0
55554,0
55555,0
55556,0
55557,0
55558,0
55559,0
55560,0
55561,0
55562,0
55563,0
55564,1
55565,0
55566,0
55567,0
55568,0
55569,0
55570,0
55571,0
55572,0
55573,0
55574,0
55575,0
55576,0
55577,0
55578,0
55579,0
55580,1
55581,0
55582,0
55583,0
55584,0
55585,0
55586,1
55587,1
55588,1
55589,0
55590,0
55591,1
55592,0
55593,0
55594,0
55595,0
55596,0
55597,0
55598,1
55599,1
55600,0
55601,0
55602,0
55603,1
55604,0
55605,0
55606,0
55607,0
55608,0
55609,0
55610,0
55611,0
55612,0
55613,0
55614,0
55615,0
55616,0
55617,0
55618,0
55619,0
55620,0
55621,0
55622,0
55623,0
55624,0
55625,0
55626,0
55627,0
55628,0
55629,0
55630,0
55631,0
55632,0
55633,0
55634,1
55635,0
55636,0
55637,1
55638,0
55639,0
55640,0
55641,0
55642,0
55643,1
55644,0
55645,0
55646,0
55647,0
55648,0
55649,0
55650,1
55651,0
55652,0
55653,0
55654,0
55655,0
55656,0
55657,0
55658,0
55659,0
55660,0
55661,1
55662,1
55663,0
55664,1
55665,0
55666,1
55667,1
55668,0
55669,0
55670,0
55671,0
55672,0
55673,0
55674,0
55675,0
55676,0
55677,0
55678,0
55679,0
55680,0
55681,0
55682,0
55683,0
55684,0
55685,0
55686,0
55687,0
55688,1
55689,0
55690,0
55691,1
55692,0
55693,0
55694,1
55695,0
55696,0
55697,0
55698,1
55699,0
55700,0
55701,0
55702,0
55703,0
55704,0
55705,0
55706,0
55707,0
55708,0
55709,0
55710,0
55711,1
55712,0
55713,1
55714,0
55715,1
55716,1
55717,0
55718,0
55719,1
55720,0
55721,0
55722,0
55723,1
55724,0
55725,0
55726,0
55727,0
55728,0
55729,0
55730,0
55731,0
55732,0
55733,0
55734,0
55735,0
55736,0
55737,0
55738,0
55739,0
55740,0
55741,0
55742,0
55743,0
55744,0
55745,0
55746,0
55747,0
55748,0
55749,0
55750,0
55751,0
55752,0
55753,0
55754,0
55755,1
55756,0
55757,1
55758,0
55759,0
55760,0
55761,0
55762,0
55763,0
55764,0
55765,0
55766,0
55767,0
55768,0
55769,0
55770,0
55771,1
55772,0
55773,0
55774,0
55775,0
55776,0
55777,0
55778,0
55779,0
55780,0
55781,0
55782,0
55783,0
55784,0
55785,0
55786,0
55787,0
55788,0
55789,0
55790,0
55791,0
55792,0
55793,1
55794,1
55795,0
55796,0
55797,0
55798,0
55799,0
55800,1
55801,0
55802,0
55803,0
55804,1
55805,0
55806,1
55807,0
55808,0
55809,0
55810,0
55811,1
55812,0
55813,1
55814,0
55815,0
55816,0
55817,1
55818,1
55819,0
55820,0
55821,0
55822,0
55823,0
55824,0
55825,0
55826,0
55827,1
55828,0
55829,0
55830,0
55831,1
55832,1
55833,0
55834,0
55835,0
55836,0
55837,0
55838,0
55839,0
55840,0
55841,0
55842,0
55843,0
55844,0
55845,0
55846,0
55847,0
55848,0
55849,0
55850,0
55851,0
55852,0
55853,0
55854,0
55855,1
55856,0
55857,0
55858,0
55859,0
55860,0
55861,0
55862,0
55863,0
55864,0
55865,0
55866,0
55867,0
55868,1
55869,1
55870,1
55871,0
55872,0
55873,0
55874,0
55875,0
55876,0
55877,1
55878,0
55879,0
55880,0
55881,1
55882,0
55883,0
55884,0
55885,0
55886,0
55887,0
55888,0
55889,0
55890,0
55891,0
55892,0
55893,0
55894,1
55895,0
55896,1
55897,0
55898,0
55899,0
55900,0
55901,0
55902,1
55903,0
55904,0
55905,0
55906,0
55907,0
55908,0
55909,0
55910,0
55911,1
55912,0
55913,0
55914,0
55915,1
55916,0
55917,0
55918,0
55919,0
55920,0
55921,0
55922,0
55923,1
55924,0
55925,0
55926,0
55927,0
55928,0
55929,0
55930,0
55931,0
55932,1
55933,0
55934,0
55935,0
55936,0
55937,0
55938,0
55939,0
55940,0
55941,0
55942,1
55943,0
55944,0
55945,0
55946,1
55947,1
55948,0
55949,0
55950,1
55951,0
55952,0
55953,0
55954,0
55955,1
55956,0
55957,0
55958,0
55959,0
55960,0
55961,0
55962,0
55963,0
55964,0
55965,0
55966,1
55967,0
55968,0
55969,0
55970,0
55971,1
55972,0
55973,0
55974,0
55975,0
55976,1
55977,0
55978,0
55979,0
55980,0
55981,1
55982,0
55983,0
55984,0
55985,1
55986,0
55987,0
55988,0
55989,0
55990,0
55991,0
55992,0
55993,0
55994,0
55995,0
55996,1
55997,0
55998,0
55999,0
56000,0
56001,0
56002,1
56003,0
56004,0
56005,1
56006,0
56007,0
56008,0
56009,0
56010,0
56011,0
56012,0
56013,0
56014,0
56015,0
56016,0
56017,0
56018,0
56019,0
56020,0
56021,1
56022,0
56023,1
56024,0
56025,0
56026,0
56027,0
56028,1
56029,0
56030,0
56031,0
56032,0
56033,0
56034,0
56035,0
56036,0
56037,0
56038,0
56039,1
56040,0
56041,0
56042,1
56043,0
56044,0
56045,0
56046,0
56047,0
56048,0
56049,0
56050,0
56051,0
56052,0
56053,0
56054,0
56055,0
56056,0
56057,0
56058,0
56059,0
56060,0
56061,0
56062,1
56063,0
56064,0
56065,0
56066,0
56067,0
56068,0
56069,0
56070,0
56071,0
56072,1
56073,1
56074,1
56075,0
56076,0
56077,0
56078,0
56079,0
56080,0
56081,0
56082,0
56083,0
56084,0
56085,1
56086,0
56087,0
56088,0
56089,0
56090,0
56091,0
56092,0
56093,0
56094,0
56095,0
56096,1
56097,0
56098,1
56099,0
56100,0
56101,0
56102,0
56103,0
56104,0
56105,0
56106,0
56107,0
56108,1
56109,0
56110,0
56111,0
56112,1
56113,0
56114,0
56115,1
56116,0
56117,0
56118,0
56119,0
56120,0
56121,1
56122,1
56123,0
56124,0
56125,0
56126,0
56127,0
56128,1
56129,0
56130,1
56131,0
56132,0
56133,0
56134,0
56135,0
56136,1
56137,0
56138,0
56139,0
56140,0
56141,0
56142,0
56143,0
56144,0
56145,0
56146,0
56147,0
56148,1
56149,0
56150,0
56151,0
56152,0
56153,0
56154,0
56155,0
56156,0
56157,0
56158,0
56159,0
56160,0
56161,0
56162,0
56163,0
56164,0
56165,0
56166,0
56167,0
56168,0
56169,0
56170,1
56171,0
56172,0
56173,0
56174,0
56175,0
56176,0
56177,0
56178,0
56179,0
56180,0
56181,1
56182,0
56183,0
56184,1
56185,0
